frame,opencv_detected,opencv_delay_seconds,yolo_detected,yolo_delay_seconds,yolo_class
69,True,0.004400499999999141,False,0.04585220799999945,
70,True,0.00444716600000028,False,0.04198666599999967,
71,True,0.0046552910000006165,False,0.0420407909999998,
72,True,0.004674750000001282,False,0.04255704200000032,
73,True,0.004713040999998697,False,0.04780620799999902,
74,True,0.004535959000000034,False,0.044504874999999444,
75,True,0.004504167000000336,False,0.04290824999999998,
76,True,0.004725000000000534,False,0.043321749999998715,
77,True,0.004447083000000518,False,0.04407499999999942,
78,True,0.0048222080000002165,False,0.04453283299999988,
79,True,0.004404208000000409,False,0.044008249999999194,
80,True,0.004720792000000529,False,0.04571679099999848,
81,True,0.004673125000000056,False,0.04482450000000071,
82,True,0.004448874999999575,False,0.04305391699999994,
83,True,0.004503374999998755,False,0.054132875000000524,
84,True,0.004459708000000617,False,0.04194754199999906,
85,True,0.004716499999998902,False,0.041057291999999634,
86,True,0.004794208000001632,False,0.04347299999999876,
87,True,0.004853500000001176,False,0.043491875000000846,
88,True,0.004462208999999717,False,0.042047666000000206,
89,True,0.004489791999999326,False,0.043558333000000005,
90,True,0.004574874999999423,False,0.04263808299999994,
91,True,0.004729582999999593,False,0.042486708000000206,
92,True,0.004716459000000839,False,0.04222295799999998,
93,True,0.004829250000000229,False,0.04569500000000026,
94,True,0.0044054579999990295,False,0.04364041699999888,
95,True,0.004770500000001121,False,0.04008695799999984,
96,True,0.0048210419999996645,False,0.04353529099999953,
97,True,0.004396249999999213,False,0.044049958000000444,
98,True,0.004812207999998819,False,0.04638958399999993,
99,True,0.004469000000000278,False,0.04341233300000091,
100,True,0.0046618750000000375,False,0.04343370800000024,
101,True,0.004541875000001028,False,0.042265792000000246,
102,True,0.004877708000000425,False,0.04064095800000089,
103,True,0.004656749999998766,False,0.05064891700000018,
104,True,0.004613499999999604,False,0.04486162499999935,
105,True,0.004502374999999503,False,0.04098350000000117,
106,True,0.004643999999998982,False,0.040194542000000055,
107,True,0.0046941250000003265,False,0.04346895800000006,
108,True,0.004775957999999747,False,0.045260665999999006,
109,True,0.004436959000001295,False,0.04347629199999936,
110,True,0.00456587500000083,False,0.041922459000000245,
111,True,0.004368082999999245,False,0.04375337499999965,
112,True,0.005133167000000327,False,0.042415165999999616,
113,True,0.004772166999998717,False,0.05103641600000053,
114,True,0.004233208000000488,False,0.0486777079999996,
115,True,0.004423709000000997,False,0.04772612499999873,
116,True,0.004356958999998994,False,0.04556262500000052,
117,True,0.004269749999998851,False,0.046365624999999966,
118,True,0.0046448330000004034,False,0.04739045900000072,
119,True,0.0040679170000004206,False,0.05141212499999881,
120,True,0.004335666000001126,False,0.043839417000000935,
121,True,0.004082834000000091,False,0.047155416999999034,
122,True,0.004153333999999731,False,0.047096791000001303,
123,True,0.004301040999999728,False,0.0523659580000011,
124,True,0.004300291999999928,False,0.041407583999999886,
125,True,0.004557832999999789,False,0.04566387500000069,
126,True,0.004534042000001293,False,0.044973584000000955,
127,True,0.005236375000000848,False,0.04556158400000143,
128,True,0.004756625000000625,False,0.04457433299999991,
129,True,0.004608375000000109,False,0.046434583999998225,
130,True,0.004382541999998324,False,0.047823417000000035,
131,True,0.004665083000002568,False,0.044183208000003305,
132,True,0.0047291660000006175,False,0.04515162500000258,
133,True,0.004719624999999894,False,0.04744654099999934,
134,True,0.004592957999999925,False,0.04441737500000187,
135,True,0.004699166999998283,False,0.04258841699999749,
136,True,0.004541415999998577,False,0.046408875000000904,
137,True,0.004907084000002726,False,0.047007209000000216,
138,True,0.004648582999998041,False,0.05327808300000214,
139,True,0.004302374999998193,False,0.04597300000000004,
140,True,0.0047094999999970355,False,0.0436639999999997,
141,True,0.004868833999999822,False,0.04449070800000143,
142,True,0.0045966670000012755,False,0.04435033299999702,
143,True,0.0044245419999988655,False,0.04611612500000106,
144,True,0.005243749999998215,False,0.0458017919999989,
145,True,0.0049850830000011115,False,0.04283108299999938,
146,True,0.004875625000000383,False,0.044741459000000816,
147,True,0.004945000000002864,False,0.042068416999999414,
148,True,0.004840957999999063,False,0.0417361249999999,
149,True,0.004806999999999562,False,0.04693070800000143,
150,True,0.005067584000002512,False,0.0444855000000004,
151,True,0.00459391699999756,False,0.047958500000000015,
152,True,0.005105666999998704,False,0.04478266700000333,
153,True,0.004493083999999925,False,0.04484141700000066,
154,True,0.0048665829999983146,False,0.04381829200000098,
155,True,0.0049237499999996714,False,0.0411162090000019,
156,True,0.004884209000000084,False,0.044487249999999534,
157,True,0.004831915999996994,True,0.04599854099999945,cell phone
158,True,0.004576042000000058,False,0.0435952499999992,
159,True,0.004543624999996609,True,0.04601779200000067,cell phone
160,True,0.004453165999997566,False,0.04764408400000164,
161,True,0.004934040999998501,False,0.04644974999999718,
162,True,0.00488820800000056,False,0.0449743749999989,
163,True,0.004625333999999981,False,0.046620125000000456,
164,True,0.004834041999998817,False,0.044283291999999363,
165,True,0.0044682919999985415,False,0.04590995899999939,
166,True,0.004606041999998922,False,0.046002958999999066,
167,True,0.004452959000001755,False,0.0438979169999989,
168,True,0.0045109580000008975,False,0.04562270799999979,
169,True,0.004380707999999345,False,0.04804554200000055,
170,True,0.005311458999997853,False,0.045297250000000844,
171,True,0.004399833000000797,False,0.04448608399999898,
172,True,0.004816500000000445,False,0.0450356670000005,
173,True,0.004623291999998003,False,0.04698991700000121,
174,True,0.005001458999998931,False,0.04306374999999818,
175,True,0.00461729199999894,False,0.044662917000000135,
176,True,0.004611209000000116,False,0.04516295799999881,
177,True,0.004903291999998061,False,0.04605241699999851,
178,True,0.004482292000002275,False,0.04687416600000205,
179,True,0.004954249999997273,False,0.045224457999999856,
180,True,0.004408209000001051,False,0.04555133300000236,
181,True,0.004643833999999458,False,0.0456670420000016,
182,True,0.004692541000000716,False,0.046072957999999886,
183,True,0.004687707999998736,False,0.050161624999997656,
184,True,0.004759375000002564,False,0.046725291000001334,
185,True,0.004435832999998723,False,0.04450712499999909,
186,True,0.004654291999997895,False,0.04783000000000115,
187,True,0.004463999999998691,False,0.04477216700000142,
188,True,0.004623542000000924,False,0.04472191700000039,
189,True,0.004707500000002085,False,0.04384058300000149,
190,True,0.005016292000000533,False,0.04369712499999778,
191,True,0.004548499999998512,False,0.04476095800000124,
192,True,0.004495083000001898,False,0.04389258400000173,
193,True,0.004771916999999348,False,0.048803500000001776,
194,True,0.004412166000001605,False,0.04653437500000024,
195,True,0.0045761659999996596,False,0.04641516699999926,
196,True,0.004342957999998731,False,0.04721129200000007,
197,True,0.004461415999998053,False,0.045758917000000565,
198,True,0.004542708000002449,False,0.04548645899999926,
199,True,0.004344583000001734,False,0.04522270800000072,
200,True,0.004444249999998817,False,0.040898167000001706,
201,True,0.004874957999998486,False,0.047479083999999006,
202,True,0.004763959000001705,False,0.04448062500000205,
203,True,0.004569665999998307,False,0.04561874999999915,
204,True,0.004253207999997954,False,0.045476917000002004,
205,True,0.004323458999998309,False,0.04503754100000279,
206,True,0.004696207999998592,False,0.04470641600000036,
207,True,0.004590334000003082,True,0.04371762500000287,cell phone
208,True,0.004977084000000076,False,0.043742583000000224,
209,True,0.00453529099999983,False,0.045732041999997364,
210,True,0.004730290999997777,False,0.04594633299999984,
211,True,0.004402792000000488,False,0.04539000000000115,
212,True,0.004694333999999856,False,0.04403699999999944,
213,True,0.004760624999999408,False,0.05081425000000195,
214,True,0.004648207999998988,True,0.044244666000000876,cell phone
215,True,0.004572582999998076,False,0.0468935419999994,
216,True,0.004424584000002341,False,0.044650833999998696,
217,True,0.004367499999997193,False,0.04406704099999814,
218,True,0.004784167000000394,False,0.04673858299999978,
219,True,0.004795084000001282,False,0.044440999999999065,
220,True,0.004584292000000545,False,0.04432308299999832,
221,True,0.004602832999999862,False,0.043683958000002576,
222,True,0.004776374999998723,False,0.0430532079999999,
223,True,0.0047437090000030935,False,0.04771633300000033,
224,True,0.004406959000000654,False,0.04498129199999923,
225,True,0.004378750000000764,False,0.04366637500000081,
226,True,0.004571500000000839,False,0.0432083330000026,
227,True,0.004538874999997944,False,0.04803441700000022,
228,True,0.004618499999999415,False,0.04707591699999725,
229,True,0.004430375000001874,False,0.046357041000000265,
230,True,0.004502957999999779,False,0.043768124999999714,
231,True,0.0048361670000005574,False,0.041815209000002795,
232,True,0.004917374999998003,False,0.043655208000000556,
233,True,0.004777208000000144,False,0.04562470900000193,
234,True,0.0047953749999969375,False,0.04737837500000097,
235,True,0.0042860420000003785,False,0.04663770899999875,
236,True,0.00467808399999825,False,0.04667908300000079,
237,True,0.005099832999999165,False,0.04636104200000091,
238,True,0.004657958000002793,False,0.04469883300000177,
239,True,0.00498045899999866,False,0.04258349999999922,
240,True,0.004555917000001131,False,0.04171974999999861,
241,True,0.004732792000002206,False,0.04760625000000118,
242,True,0.004736583999999766,False,0.048768250000001956,
243,True,0.004726165999997534,False,0.0465857920000019,
244,True,0.00444212500000063,False,0.0449530419999995,
245,True,0.004555584000002,False,0.04386604100000113,
246,True,0.0045530000000013615,False,0.04495958300000069,
247,True,0.004639790999998894,False,0.042857791999999506,
248,True,0.0046131249999987745,False,0.04479849999999885,
249,True,0.004508832999999157,True,0.04555029100000141,cell phone
250,True,0.004679875000000777,False,0.0461292499999999,
251,True,0.004737208000001658,False,0.04617429099999981,
252,True,0.004549250000000171,False,0.04576175000000049,
253,True,0.0046917090000029305,True,0.04723691600000279,cell phone
254,True,0.004535166000000146,False,0.04249662499999829,
255,True,0.004656958000001765,False,0.043523624999998844,
256,True,0.004694999999998117,False,0.04541120800000087,
257,True,0.0044908339999985,False,0.04700895799999927,
258,True,0.004508208000000735,False,0.04526537499999961,
259,True,0.004476125000000053,False,0.04489820799999933,
260,True,0.004837790999999925,False,0.04681174999999982,
261,True,0.004630750000000461,False,0.045851791000000475,
262,True,0.00512820799999858,True,0.045968792000000036,cell phone
263,True,0.004941500000001042,False,0.04566499999999962,
264,True,0.0047929589999995414,False,0.04939633300000068,
265,True,0.0047417090000010376,False,0.04294750000000036,
266,True,0.004792542000000566,False,0.04539837499999777,
267,True,0.0043894579999985694,False,0.045439625000000206,
268,True,0.0046006249999983595,False,0.04672749999999937,
269,True,0.00446745800000059,False,0.04668595799999764,
270,True,0.005120292000000859,False,0.042121458000000445,
271,True,0.00458312499999991,False,0.04478658400000057,
272,True,0.004226708000000912,False,0.04475216599999854,
273,True,0.004639791999998977,False,0.049830707999998225,
274,True,0.004262208000000101,False,0.04601174999999813,
275,True,0.004654958999999792,False,0.044983124999998125,
276,True,0.004565542000001699,False,0.04608758300000204,
277,True,0.00451049999999853,False,0.04460929199999697,
278,True,0.004491166000001101,False,0.045525084000001215,
279,True,0.004343459000001104,False,0.04606087499999845,
280,True,0.004423040999999017,False,0.047259332999999515,
281,True,0.004258834000001599,False,0.046078791999999424,
282,True,0.004585500000001019,False,0.04611849999999862,
283,True,0.0044163749999981405,False,0.043642832999999825,
284,True,0.004280958999999029,False,0.04323204199999964,
285,True,0.004386041000000063,False,0.0452525829999999,
286,True,0.004548874999997565,False,0.044508791999998465,
287,True,0.0045290000000015596,False,0.04498695900000271,
288,True,0.004475082999999103,False,0.04519695900000187,
289,True,0.0046055410000036545,False,0.04451462499999792,
290,True,0.0044770000000013965,False,0.04478625000000136,
291,True,0.0048089579999981424,False,0.04445779099999925,
292,True,0.0044660829999969565,False,0.04768458299999878,
293,True,0.004845875000000888,False,0.04793429199999366,
294,True,0.0042938749999947845,False,0.04451895799999761,
295,True,0.004528583999999114,False,0.0428479590000066,
296,True,0.004637124999995024,False,0.04555966700000624,
297,True,0.004246375000001024,False,0.04382320799999917,
298,True,0.004767416999996499,False,0.04930995800000204,
299,True,0.004165333000003102,False,0.048661125000002414,
300,True,0.004694540999999219,False,0.04805774999999812,
301,True,0.00424925000000087,False,0.042863416000002985,
302,True,0.005159416999994448,False,0.04433049999999383,
303,True,0.004537332999994703,False,0.04855645800000019,
304,True,0.004258458000002463,False,0.046955332999999655,
305,True,0.00435570900000215,False,0.04732766700000468,
306,True,0.004904124999995929,False,0.04359633400000007,
307,True,0.004567000000001542,False,0.04892275000000268,
308,True,0.004270957999999325,False,0.04588108400000124,
309,True,0.004408417000000497,False,0.044007874999998364,
310,True,0.004473790999995231,False,0.04486491699999817,
311,True,0.004575625000001082,False,0.04523400000000066,
312,True,0.004724666000001321,False,0.04435095800000255,
313,True,0.004755958000004057,False,0.049678374999999164,
314,True,0.004355249999996147,False,0.0477324579999987,
315,True,0.00427416599999475,False,0.043930625000001555,
316,True,0.0048731659999958765,False,0.04958437499999491,
317,True,0.004596292000002222,False,0.047075750000004746,
318,True,0.004363209000004531,False,0.045814165999999545,
319,True,0.004237165999995796,False,0.044646417000002714,
320,True,0.004369999999994434,False,0.04738150000000019,
321,True,0.004372124999996174,False,0.04668066700000395,
322,True,0.00435033400000151,False,0.04711504199999439,
323,True,0.0045415000000019745,False,0.05138262499999513,
324,True,0.004394749999995895,False,0.046267083000003595,
325,True,0.004455999999997573,False,0.04422649999999351,
326,True,0.004910334000001626,False,0.0463848750000011,
327,True,0.0044079589999981295,False,0.04818120799999548,
328,True,0.004535916999998335,False,0.043621000000001686,
329,True,0.004627708000001007,False,0.046668959000001564,
330,True,0.004467750000003434,False,0.04435454100000413,
331,True,0.004862667000004706,False,0.04727091599999511,
332,True,0.004272708999998542,False,0.04720858299999975,
333,True,0.004643000000001507,True,0.04233741600000229,cell phone
334,True,0.004395957999996369,True,0.04843004099999604,cell phone
335,True,0.00420379199999843,True,0.04500770799999998,cell phone
336,True,0.004852167000002794,False,0.044943750000001614,
337,True,0.004365959000004693,True,0.04738154100000003,cell phone
338,True,0.00462283400000274,True,0.04418779199999534,cell phone
339,True,0.004701458999996078,True,0.04469429200000263,cell phone
340,True,0.004534667000001491,True,0.046017417000001615,cell phone
341,True,0.0042713329999983785,True,0.04506941699999345,cell phone
342,True,0.004477541999996504,False,0.04325420800000046,
343,True,0.004072958000001847,True,0.04361466699999994,cell phone
344,True,0.004501333000000329,False,0.04668070800000379,
345,True,0.004210833000001912,False,0.044368083000001945,
346,True,0.0046549579999961566,False,0.04739724999999595,
347,True,0.004139916999996274,False,0.0500153329999975,
348,True,0.00425574999999867,False,0.04646174999999886,
349,True,0.004478166000005501,True,0.044058499999998446,cell phone
350,True,0.00458704200000426,True,0.045508458000000473,cell phone
351,True,0.004523291000005258,False,0.0464793750000041,
352,True,0.004302958000003798,False,0.04607574999999997,
353,True,0.004630583999997384,False,0.04761158300000545,
354,True,0.004179916999994759,False,0.04800204099999661,
355,True,0.004304333000000327,False,0.04568929200000582,
356,True,0.004333459000001483,True,0.04787504199999404,cell phone
357,True,0.004256957999999145,True,0.04575445800000466,cell phone
358,True,0.004687916999998265,True,0.04576337499999994,cell phone
359,True,0.004506916000003969,True,0.045659125000000245,cell phone
360,True,0.004425915999995311,True,0.04469529200000011,cell phone
361,True,0.004587250000000154,True,0.04683737500000262,cell phone
362,True,0.004554833999996788,True,0.04964075000000179,cell phone
363,True,0.004442333000000076,True,0.04522666700000144,cell phone
364,True,0.0042774169999972855,True,0.04810895800000026,cell phone
365,True,0.004337165999999115,True,0.044730667000003166,cell phone
366,True,0.004219208000002084,True,0.04453950000000617,cell phone
367,True,0.004977708999994945,True,0.04375224999999716,cell phone
368,True,0.004423667000004627,True,0.04840324999999979,cell phone
369,True,0.004697958000001279,True,0.04958345799999364,cell phone
370,True,0.004333750000000691,True,0.04594770799999992,cell phone
371,True,0.004439124999997546,True,0.0437947089999966,cell phone
372,True,0.0045645000000007485,True,0.045235916999999404,cell phone
373,True,0.004291666000000305,True,0.046330250000004014,cell phone
374,True,0.00462270799999942,True,0.04440224999999742,cell phone
375,True,0.004067499999997892,True,0.048780083000004026,cell phone
376,True,0.004619750000003364,False,0.049417834000003324,
377,True,0.004500707999994802,False,0.04762341699999695,
378,True,0.004802250000004449,False,0.0474487920000044,
379,True,0.004175707999998224,True,0.04867058299999627,cell phone
380,True,0.004589459000001739,True,0.046251583000000096,cell phone
381,True,0.004289667000001884,True,0.04719366600000541,cell phone
382,True,0.004405916999999704,True,0.04915804099999832,cell phone
383,True,0.0043462920000010286,True,0.04597645799999839,cell phone
384,True,0.004489333000002205,True,0.04693358400000136,cell phone
385,True,0.004314958000001923,True,0.04785491700000222,cell phone
386,True,0.004538000000003706,False,0.04399179099999628,
387,True,0.004454207999998516,False,0.043304041000006066,
388,True,0.004435833000002276,False,0.044893374999993796,
389,True,0.004362000000000421,False,0.047315541999999766,
390,True,0.004243750000000546,False,0.046853500000004544,
391,True,0.004401082999997641,False,0.04520579100000077,
392,True,0.0045742920000009235,False,0.04724758300000076,
393,True,0.004529583000000059,False,0.050946041000003106,
394,True,0.004053750000004186,False,0.04993729200000274,
395,True,0.004251791999998034,False,0.04820195900000357,
396,True,0.004578041999998561,False,0.04646758299999476,
397,True,0.004598291999997173,False,0.04314445800000044,
398,True,0.004397500000003163,False,0.049441457999996885,
399,True,0.004249665999999763,False,0.04856337500000052,
400,True,0.004293042000000469,False,0.04688058300000364,
401,True,0.004490667000005999,False,0.04723416699999916,
402,True,0.004534415999998487,False,0.04812095900000202,
403,True,0.004243917000003705,False,0.047191084000004935,
404,True,0.004423500000001468,True,0.047135332999999946,cell phone
405,True,0.004508958000002394,False,0.04610100000000017,
406,True,0.004350667000004194,False,0.0487043749999998,
407,True,0.0048215419999948494,False,0.04477254199999692,
408,True,0.00443708299999912,True,0.0441793749999988,cell phone
409,True,0.004337083999999436,False,0.05019687500000458,
410,True,0.004519332999997516,False,0.044386625000001345,
411,True,0.0049258750000049645,False,0.04566595800000073,
412,True,0.004572792000004711,False,0.047250499999996975,
413,True,0.004337042000003066,False,0.04745220800000283,
414,True,0.004383750000002351,False,0.04859333299999946,
415,True,0.004670999999994763,False,0.04989925000000284,
416,True,0.004537624999997547,False,0.045976332999998704,
417,True,0.004573457999995867,False,0.04736654100000237,
418,True,0.00438491599999935,False,0.048905417000000284,
419,True,0.004726749999996116,False,0.04765937500000206,
420,True,0.004314291000000026,False,0.04710795799999801,
421,True,0.004708542000003035,False,0.048210540999996,
422,True,0.004769166999999186,False,0.04814487499999842,
423,True,0.004377083000001392,False,0.04595291700000104,
424,True,0.004257625000001042,False,0.045454999999996915,
425,True,0.004596291000005692,False,0.04558791600000234,
426,True,0.004624374999998793,False,0.04697237500000284,
427,True,0.004801167000003659,False,0.047000125000003834,
428,True,0.00452291699999563,False,0.04502949999999828,
429,True,0.004396207999995738,False,0.046485291999999845,
430,True,0.004773291999995877,False,0.047339499999999646,
431,True,0.004381500000000926,False,0.04521004200000078,
432,True,0.005206749999999261,False,0.04636212499999459,
433,True,0.004748083999999153,False,0.04512795800000191,
434,True,0.004642167000000086,False,0.04351158400000088,
435,True,0.00436887500000438,False,0.048071540999998774,
436,True,0.004977459000002682,False,0.050085375000001875,
437,True,0.004376583999999184,False,0.04694591600000564,
438,True,0.0044885000000007835,False,0.04498320899999442,
439,True,0.0045497079999989865,False,0.044475790999996434,
440,True,0.005075333000000626,False,0.041866667000000746,
441,True,0.004566958999994597,False,0.04696533399999936,
442,True,0.004440875000000233,True,0.04669316700000081,cell phone
443,True,0.004398625000000322,False,0.04792374999999538,
444,True,0.004484709000003306,False,0.048147583999998744,
445,True,0.004558916000000579,True,0.04497241700000387,cell phone
446,True,0.004757249999997271,False,0.046079165999998395,
447,True,0.004564708000003748,False,0.043540874999997925,
448,True,0.004737459000004662,False,0.047937874999995245,
449,True,0.004478957999999977,False,0.0452379580000013,
450,True,0.004555458000005785,False,0.04535908300000102,
451,True,0.004501042000001121,False,0.04456833300000085,
452,True,0.004921875000000853,False,0.05973058400000042,
453,True,0.0041246250000028795,False,0.044712666999998874,
454,True,0.004461458000001528,False,0.04248245799999495,
455,True,0.004895666999999548,False,0.04657124999999951,
456,True,0.004714542000002098,False,0.04692191599999518,
457,True,0.004456500000003416,False,0.04824470799999858,
458,True,0.004806541999997194,False,0.043225249999998994,
459,True,0.0044441669999955025,False,0.045266041000004975,
460,True,0.005039749999994569,False,0.0495968329999954,
461,True,0.004530792000004169,False,0.04576787500000279,
462,True,0.004511541000006503,False,0.04510725000000093,
463,True,0.004548915999997405,False,0.045654792000000555,
464,True,0.0048033750000016084,False,0.0441207499999976,
465,True,0.004486917000001256,False,0.04366791600000397,
466,True,0.004364041999998847,False,0.044945499999997196,
467,True,0.0045082500000006576,False,0.049221250000002215,
468,True,0.004879625000000942,False,0.045576583999995535,
469,True,0.004393540999998891,False,0.04474966699999783,
470,True,0.004909000000004937,True,0.04422233300000045,cell phone
471,True,0.004433708000000536,True,0.045266165999997554,cell phone
472,True,0.004820832999996583,True,0.04270816599999705,cell phone
473,True,0.0045655830000015385,False,0.045729624999999885,
474,True,0.004546666999999616,False,0.04726762500000348,
475,True,0.004588458999997158,False,0.04710791699999817,
476,True,0.00445991699999837,True,0.040687583999996946,cell phone
477,True,0.004646125000000723,True,0.0466281670000015,cell phone
478,True,0.004767291999996814,True,0.0486814170000045,cell phone
479,True,0.004392458000005206,True,0.050360292000000584,cell phone
480,True,0.00430700000000428,True,0.04858112499999834,cell phone
481,True,0.0046070830000033425,True,0.04710029099999957,cell phone
482,True,0.004451582999998038,True,0.04367879199999436,cell phone
483,True,0.004592540999993844,True,0.04856466700000084,cell phone
484,True,0.004661042000002169,True,0.04591245800000365,cell phone
485,True,0.004344667000005131,True,0.04769391600000006,cell phone
486,True,0.004631666999998174,True,0.045558874999997556,cell phone
487,True,0.004969584000001248,True,0.04697158399999779,cell phone
488,True,0.004584750000006466,True,0.04322970799999837,cell phone
489,True,0.004526792000000057,True,0.04212162500000005,cell phone
490,True,0.004745292000002621,True,0.04477924999999772,cell phone
491,True,0.004847042000001522,True,0.04472795899999937,cell phone
492,True,0.00441437500000319,True,0.04611683299999925,cell phone
493,True,0.004385958000000301,True,0.0463667920000006,cell phone
494,True,0.004615708000002883,False,0.04820150000000467,
495,True,0.004298875000003477,False,0.04724958400000645,
496,True,0.004546000000004824,False,0.04433150000000552,
497,True,0.004507916000001444,False,0.0463417500000034,
498,True,0.004657749999999794,False,0.04534641699999753,
499,True,0.0044714170000048625,False,0.049916832999997496,
500,True,0.004362458000002789,False,0.04323133300000137,
501,True,0.004501791999999227,False,0.04916745799999944,
502,True,0.004572959000000765,False,0.043181875000001924,
503,True,0.004408333999997183,False,0.05043337500000433,
504,True,0.004576958000001241,False,0.04564450000000164,
505,True,0.004444207999995342,False,0.04631816699999547,
506,True,0.004617792000004783,False,0.04470625000000439,
507,True,0.0045108339999941904,False,0.043826708000004544,
508,True,0.004622249999997052,False,0.04613058300000006,
509,True,0.00406799999999663,False,0.04838699999999818,
510,True,0.004058041999996931,False,0.05010229100000174,
511,True,0.0041139160000014385,False,0.04803079199999871,
512,True,0.0046070830000033425,False,0.0464780410000003,
513,True,0.004573457999995867,False,0.04866829200000211,
514,True,0.004727332999998168,False,0.04315720800000378,
515,True,0.0045167920000039885,False,0.04402350000000155,
516,True,0.004271249999995064,False,0.043571249999999395,
517,True,0.004068207999999629,False,0.048365459000002886,
518,True,0.004343290999997862,False,0.04248229200000253,
519,True,0.004555792000004999,False,0.04440787500000454,
520,True,0.004684208000000467,False,0.045073125000001824,
521,True,0.005000125000002242,False,0.043101167000003215,
522,True,0.005254874999998549,False,0.04847974999999849,
523,True,0.005042500000001837,False,0.047557083000000944,
524,True,0.005525374999997723,False,0.04529504199999934,
525,True,0.005737582999998381,False,0.046617875000002584,
526,True,0.0051562080000024935,False,0.04619041700000537,
527,True,0.005710542000002761,False,0.04448654200000135,
528,True,0.005130624999999611,False,0.050074625000000594,
529,True,0.0050206669999965925,False,0.048313583000002325,
530,True,0.005213625000003219,False,0.04603629100000006,
531,True,0.004858833000000118,False,0.045132207999998286,
532,True,0.004946249999996155,False,0.0469324590000042,
533,True,0.00499074999999749,False,0.04564133299999895,
534,True,0.005077292000002842,False,0.04746991599999717,
535,True,0.005030540999996447,False,0.04906620799999928,
536,True,0.005131249999998033,False,0.044599708999996324,
537,True,0.005305083999999738,False,0.04568241600000533,
538,True,0.004956999999997436,False,0.045081541999998365,
539,True,0.005237707999995678,True,0.04522316699999607,cell phone
540,True,0.005312250000002905,True,0.048397167000004515,cell phone
541,True,0.005012209000000212,True,0.04966558399999599,cell phone
